,편의점 명,상품 명,분류,개당 가격,행사 유형,이미지
44,EMART24(이마트24),CJ)헛개수500ml,음료,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801007171210.jpg
45,EMART24(이마트24),CJ)히비스커스헛개수500ml,음료,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8809422040913.jpg
46,EMART24(이마트24),E차별화)해태감자칩버터갈릭맛120g,과자류,2000,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8801019609206.jpg
47,EMART24(이마트24),E차별화)해태감자칩트러플맛120g,과자류,2000,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8801019609596.jpg
48,EMART24(이마트24),LOT100)망고젤리84g,과자류,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/9556296317199.jpg
49,EMART24(이마트24),LOT100)종합젤리84g,과자류,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/9556296317205.jpg
50,EMART24(이마트24),SFC)수박소다캔350ml,음료,800,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8809005029823.jpg
51,EMART24(이마트24),SPAR)동그란초코쿠키175g,과자류,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8710671006493.jpg
52,EMART24(이마트24),SPAR)리치티비스킷300g,과자류,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8710671089106.jpg
53,EMART24(이마트24),SPAR)버터비스킷250g,과자류,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8710671001528.jpg
54,EMART24(이마트24),SPAR)부드러운스폰지비스킷,과자류,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8710671087768.jpg
55,EMART24(이마트24),SPAR)브라우니쿠키200g,과자류,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8710671002303.jpg
56,EMART24(이마트24),SPAR)초콜렛칩쿠키150g,과자류,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8710671006301.jpg
57,EMART24(이마트24),SPAR)컨트리비스킷300g,과자류,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8710671089083.jpg
58,EMART24(이마트24),SPAR)토스트오리지널225g,과자류,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8710671149336.jpg
59,EMART24(이마트24),SPAR)트리플초콜렛쿠키180g,과자류,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8710671114525.jpg
60,EMART24(이마트24),e)갈릭육포,식품,2000,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8809410531003.jpg
61,EMART24(이마트24),e)대구노가리,식품,2000,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8809162921015.jpg
62,EMART24(이마트24),e)바나나에반하나130ml,음료,600,1+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8807203001566.jpg
63,EMART24(이마트24),e)바닐라향웨이퍼롤115g(S),과자류,975,3+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8995077605123.jpg
64,EMART24(이마트24),e)바베큐맛육포,식품,2000,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8809410531010.jpg
65,EMART24(이마트24),e)이천쌀콘150ml,아이스크림,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8805584244190.jpg
66,EMART24(이마트24),e)초코웨이퍼롤115g(S),과자류,975,3+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8995077605116.jpg
67,EMART24(이마트24),가그린)오리지널100ml,생활용품,1267,2+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8806011616047.jpg
68,EMART24(이마트24),가그린)제로100ml,생활용품,1267,2+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8806011616153.jpg
69,EMART24(이마트24),가그린)카모마일100ml,생활용품,1267,2+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8806011617617.jpg
70,EMART24(이마트24),간개무량150ml,음료,2500,1+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801147123155.jpg
71,EMART24(이마트24),간만세)간만세(숙취해소제),생활용품,2250,1+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8809132912142.jpg
72,EMART24(이마트24),갈아만든배)숙취비책,음료,2250,1+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801105915327.jpg
73,EMART24(이마트24),갸스비)스프레이180g,생활용품,5333,2+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/4902806582888.jpg
74,EMART24(이마트24),갸스비)젤슈퍼하드200g,생활용품,3333,2+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/4902806583779.jpg
75,EMART24(이마트24),경남)레모나(산),식품,2333,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8806102872130.jpg
76,EMART24(이마트24),고구려)네버다이247 75ml,음료,3333,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8809618680114.jpg
77,EMART24(이마트24),고려은단)비타민C병100ml,음료,467,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806012810314.jpg
78,EMART24(이마트24),광동)대추쌍화150ml,음료,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002011967.jpg
79,EMART24(이마트24),광동)도라지꿀배280ml,음료,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002018676.jpg
80,EMART24(이마트24),광동)돼지감자차500ml,음료,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002017976.jpg
81,EMART24(이마트24),광동)비타500로열폴리스120ml,음료,750,1+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002017990.jpg
82,EMART24(이마트24),광동)비타500캔240ml,음료,800,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002010977.jpg
83,EMART24(이마트24),광동)솔표위청수75ml,음료,667,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002018454.jpg
84,EMART24(이마트24),광동)야왕비수리차페트500ml,음료,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002014821.jpg
85,EMART24(이마트24),광동)우엉차500ml,음료,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002012919.jpg
86,EMART24(이마트24),광동)진쌍화100ml,음료,667,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002001685.jpg
87,EMART24(이마트24),광동)탐라는제주감귤500ml,음료,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002016535.jpg
88,EMART24(이마트24),광동)한라봉유자280ml,음료,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8806002018652.jpg
89,EMART24(이마트24),국화꿀물병180ml,음료,867,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8809125060706.jpg
90,EMART24(이마트24),그녀는)예뻤다깔라만시120ml,음료,600,1+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8809531793168.jpg
91,EMART24(이마트24),그녀는)예뻤다풋사과120ml,음료,600,1+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8809531793175.jpg
92,EMART24(이마트24),그린핑거)내추럴수딩젤로션100ml,생활용품,4950,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8801166376709.jpg
93,EMART24(이마트24),글로시)젤네일스트립(드로윙트라이앵글),생활용품,4450,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8806379971413.jpg
94,EMART24(이마트24),글로시)젤네일스트립(레드벨벳체크),생활용품,4450,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8806379971420.jpg
95,EMART24(이마트24),글로시)젤네일스트립(메이플서클프렌치),생활용품,4450,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8806379971444.jpg
96,EMART24(이마트24),글로시)젤네일스트립(미드나잇글로리),생활용품,4450,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8806379971451.jpg
97,EMART24(이마트24),글로시)젤네일스트립(스톤서클프렌치),생활용품,4450,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8806379971437.jpg
98,EMART24(이마트24),글로시)젤네일스트립(아가일코럴핑크),생활용품,4450,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8806379971468.jpg
99,EMART24(이마트24),깨끗한나라)순수한면슈퍼가드대14P,생활용품,4250,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8801260412471.jpg
100,EMART24(이마트24),깨끗한나라)순수한면슈퍼가드중16P,생활용품,4250,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8801260412433.jpg
101,EMART24(이마트24),깨끗한나라)순수한면제로대14P,생활용품,4350,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8801260417186.jpg
102,EMART24(이마트24),깨끗한나라)순수한면제로중16P,생활용품,4350,1+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8801260417179.jpg
103,EMART24(이마트24),깨끗한나라)페퍼민트30매,생활용품,1133,2+1,https://www.emart24.co.kr/upload/eventProduct/DAILYGOODS/8801260603138.jpg
104,EMART24(이마트24),끌레도르)베리믹스바,아이스크림,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801104172059.jpg
105,EMART24(이마트24),끌레도르)쿠키앤크림바,아이스크림,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801104172134.jpg
106,EMART24(이마트24),나뚜루)그린티스트롱파인트474ml,아이스크림,9267,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062895182.jpg
107,EMART24(이마트24),나뚜루)녹차미니컵,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062431830.jpg
108,EMART24(이마트24),나뚜루)녹차밀크초콜릿바,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062414437.jpg
109,EMART24(이마트24),나뚜루)녹차파인트,아이스크림,7000,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062451739.jpg
110,EMART24(이마트24),나뚜루)딸기밀크초콜릿바,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062413799.jpg
111,EMART24(이마트24),나뚜루)리치더블치즈파인트,아이스크림,7000,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062012152.jpg
112,EMART24(이마트24),나뚜루)마다가스카르바닐라콘,아이스크림,2533,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062888672.jpg
113,EMART24(이마트24),나뚜루)밀크&쿠키바,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062898404.jpg
114,EMART24(이마트24),나뚜루)바닐라&아몬드바,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062412730.jpg
115,EMART24(이마트24),나뚜루)바닐라미니컵,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062431519.jpg
116,EMART24(이마트24),나뚜루)바닐라파인트,아이스크림,7000,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062451197.jpg
117,EMART24(이마트24),나뚜루)스트로베리미니컵,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062431755.jpg
118,EMART24(이마트24),나뚜루)스트로베리파인트,아이스크림,7000,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062451210.jpg
119,EMART24(이마트24),나뚜루)시칠리안레몬소르베파인트,아이스크림,7000,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062889938.jpg
120,EMART24(이마트24),나뚜루)제주녹차콘,아이스크림,2533,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062897834.jpg
121,EMART24(이마트24),나뚜루)제주녹차쿠키바,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062412129.jpg
122,EMART24(이마트24),나뚜루)초코미니컵,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062431557.jpg
123,EMART24(이마트24),나뚜루)초코파인트,아이스크림,7000,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062451258.jpg
124,EMART24(이마트24),나뚜루)치즈라스베리파인트,아이스크림,7000,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062453054.jpg
125,EMART24(이마트24),나뚜루)카라멜크런치파인트,아이스크림,7000,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062898398.jpg
126,EMART24(이마트24),나뚜루)커피초콜릿아몬드바,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062412778.jpg
127,EMART24(이마트24),나뚜루)트리플치즈쿠키미니컵,아이스크림,2600,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062013111.jpg
128,EMART24(이마트24),나뚜루)피치요거트파인트,아이스크림,7000,2+1,https://www.emart24.co.kr/upload/eventProduct/ICECREAM/8801062891801.jpg
129,EMART24(이마트24),남양)3.4우유달달한맛300ml,음료,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/DAIRYPRODUCT/8801069408491.jpg
130,EMART24(이마트24),남양)3.4우유딸기맛300ml,음료,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/DAIRYPRODUCT/8801069408484.jpg
131,EMART24(이마트24),남양)어떻게치즈를마시니220ml,음료,1133,2+1,https://www.emart24.co.kr/upload/eventProduct/DAIRYPRODUCT/8801069407494.jpg
132,EMART24(이마트24),남양)초코에몽캔200ml,음료,667,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801069185873.jpg
133,EMART24(이마트24),남양)프렌치카페벨벳비엔나모카컵200ml,음료,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/DAIRYPRODUCT/8801069175652.jpg
134,EMART24(이마트24),남양)프렌치카페카라멜마끼아또200ml,음료,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/DAIRYPRODUCT/8801069175621.jpg
135,EMART24(이마트24),남양)프렌치카페카페오레컵200ml,음료,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/DAIRYPRODUCT/8801069175614.jpg
136,EMART24(이마트24),남양)프렌치카페카푸치노컵200ml,음료,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/DAIRYPRODUCT/8801069175669.jpg
137,EMART24(이마트24),남양)프렌치카페화이트초코컵200ml,음료,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/DAIRYPRODUCT/8801069178585.jpg
138,EMART24(이마트24),남양)핫초코에몽원컵,음료,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801069406619.jpg
139,EMART24(이마트24),네스카페)수프리모골드마일드20입,음료,3267,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801055722716.jpg
140,EMART24(이마트24),네스카페)수프리모스위트아메리카노컵,음료,667,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801055702893.jpg
141,EMART24(이마트24),네스카페)신선한모카원컵,음료,667,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801055722181.jpg
142,EMART24(이마트24),네슬레)킷캣청키38g,과자류,500,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/9556001198839.jpg
143,EMART24(이마트24),네슬레)킷캣청키쿠키앤크림38g,과자류,500,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/9556001216144.jpg
144,EMART24(이마트24),네슬레)킷캣청키헤이즐넛38g,과자류,500,1+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/9556001215932.jpg
145,EMART24(이마트24),네슬레)프루팁스2000,과자류,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/6917878047201.jpg
146,EMART24(이마트24),네슬레)프루팁스리치140g,과자류,2533,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8809415434217.jpg
147,EMART24(이마트24),네슬레)프루팁스트로피칼믹스140g,과자류,2533,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8809415431803.jpg
148,EMART24(이마트24),농심)구운새우칩50g,과자류,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8801043048705.jpg
149,EMART24(이마트24),농심)너구리큰사발,식품,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801043017602.jpg
150,EMART24(이마트24),농심)마라고수마라탕면,식품,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801043053679.jpg
151,EMART24(이마트24),농심)무파마큰사발,식품,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801043016094.jpg
152,EMART24(이마트24),농심)밀크초코바나나킥60g,과자류,1333,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8801043044141.jpg
153,EMART24(이마트24),농심)백산수2L,음료,1133,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801043020473.jpg
154,EMART24(이마트24),농심)백산수500ml,음료,633,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801043022781.jpg
155,EMART24(이마트24),농심)새우탕소컵,식품,600,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801043015776.jpg
156,EMART24(이마트24),농심)신라면블랙사발면,식품,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801043041447.jpg
157,EMART24(이마트24),농심)쌀국수소컵,식품,1000,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801043053143.jpg
158,EMART24(이마트24),농심)오징어짬뽕소컵,식품,600,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801043015745.jpg
159,EMART24(이마트24),농심)오징어짬뽕큰사발,식품,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801043016117.jpg
160,EMART24(이마트24),농심)인디안밥쏙쏙팩45g,과자류,667,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8801043049979.jpg
161,EMART24(이마트24),농심)켈로그첵스초코컵시리얼,식품,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801083323305.jpg
162,EMART24(이마트24),농심)켈로그콘푸로스트컵시리얼,식품,1067,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801083333304.jpg
163,EMART24(이마트24),농심)튀김우동소컵,식품,600,2+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8801043015813.jpg
164,EMART24(이마트24),농심)후르츠텔라48g,과자류,667,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8990800019772.jpg
165,EMART24(이마트24),뉴트리원)입터진날엔,생활용품,1000,1+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8809514640663.jpg
166,EMART24(이마트24),뉴트리원)입터진날엔3입,생활용품,2900,1+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8809514640670.jpg
167,EMART24(이마트24),뉴트리원)타이밍,생활용품,1500,1+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8809514640724.jpg
168,EMART24(이마트24),뉴트리원)타이밍3입,생활용품,4400,1+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8809514640748.jpg
169,EMART24(이마트24),다우니)세탁세제2L(일반드럼겸용),생활용품,14750,1+1,https://www.emart24.co.kr/upload/eventProduct/LIVINGGOODS/4902430877367.jpg
170,EMART24(이마트24),다우니)퍼플릴리향1L,생활용품,4200,1+1,https://www.emart24.co.kr/upload/eventProduct/LIVINGGOODS/4902430311670.jpg
171,EMART24(이마트24),다우니)핑크베리베리향1L,생활용품,4200,1+1,https://www.emart24.co.kr/upload/eventProduct/LIVINGGOODS/4902430311625.jpg
172,EMART24(이마트24),닥터유)99라이트바1200,과자류,800,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8801117436407.jpg
173,EMART24(이마트24),닥터유)에너지바1200,과자류,800,2+1,https://www.emart24.co.kr/upload/eventProduct/SNACK/8801117431907.jpg
174,EMART24(이마트24),담터)이천쌀라떼원컵,음료,650,1+1,https://www.emart24.co.kr/upload/eventProduct/FOOD/8803284611007.jpg
175,EMART24(이마트24),데미소다)복숭아캔250ml,음료,800,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801097168404.jpg
176,EMART24(이마트24),데미소다)애플캔250ml,음료,800,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801097160064.jpg
177,EMART24(이마트24),데미소다)오렌지캔250ml,음료,800,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801097160040.jpg
178,EMART24(이마트24),데미소다)자몽캔250ml,음료,800,2+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801097168701.jpg
179,EMART24(이마트24),데일리C레몬워터500ml,음료,850,1+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801056042134.jpg
180,EMART24(이마트24),데일리C자몽워터500ml,음료,850,1+1,https://www.emart24.co.kr/upload/eventProduct/DRINK/8801056072414.jpg
