,편의점 명,상품 명,분류,개당 가격,행사 유형,이미지
184,CU(씨유),롯데)가나밀크초코바,아이스크림,900,1+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062892143.jpg
185,CU(씨유),롯데)가나밀크초콜릿,과자류,1333,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062636846.jpg
186,CU(씨유),롯데)가나에어라이트,과자류,800,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062006212.jpg
187,CU(씨유),롯데)가나초코바땅콩,과자류,667,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/9185D2D1701647D8B8B344B1994FF858.jpg
188,CU(씨유),롯데)가나초코바아몬드,과자류,667,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062278053.jpg
189,CU(씨유),롯데)거꾸로수박바,아이스크림,667,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062004720.jpg
190,CU(씨유),롯데)게토레이블루340ml,음료,700,1+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056103064.jpg
191,CU(씨유),롯데)게토레이캔340ml,음료,700,1+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056043131.jpg
192,CU(씨유),롯데)구미구미딸기,과자류,667,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062894116.jpg
193,CU(씨유),롯데)구미구미젤리,과자류,667,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062898862.jpg
194,CU(씨유),롯데)꼬깔콘고소한맛67g,과자류,1000,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062380114.jpg
195,CU(씨유),롯데)꼬깔콘군옥수수맛,과자류,1000,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/AEDEA16742F344BDB0F552DDA83B7086.jpg
196,CU(씨유),롯데)꼬깔콘달콤한맛,과자류,1000,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062893584.jpg
197,CU(씨유),롯데)꼬깔콘매콤달콤,과자류,1000,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/96A0973588274DE6A0DEC7C1F7C9EB8F.jpg
198,CU(씨유),롯데)더블비얀코210ml,음료,1200,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062623488.jpg
199,CU(씨유),롯데)데일리씨아트워터P,음료,850,1+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056100858.jpg
200,CU(씨유),롯데)데일리씨자몽워터P,음료,850,1+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056072414.jpg
201,CU(씨유),롯데)델몬트알로에1.2L,음료,2133,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/727EAB234A924906AA24F034551CAD40.jpg
202,CU(씨유),롯데)델몬트제주감귤P1.2L,음료,1667,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/6AE4D0BB972F488B97757EA7EC245866.jpg
203,CU(씨유),롯데)델몬트포도P1.2L,음료,2133,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/C33FEFB86A5E4E78BB4BC155BB64D695.jpg
204,CU(씨유),롯데)드림카카오72%,과자류,2000,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/DC2203F2A2CE4A0385986864C064E8DC.jpg
205,CU(씨유),롯데)따봉제주감귤340ml,음료,667,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/0736FBCA01A44235A6368A7E81C31D2A.jpg
206,CU(씨유),롯데)따봉청포도340ml,음료,667,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056100889.jpg
207,CU(씨유),롯데)레쓰비솔트240ml,음료,800,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056099497.jpg
208,CU(씨유),롯데)레쓰비연유240ml,음료,800,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056099473.jpg
209,CU(씨유),롯데)레쓰비카페타임라떼,음료,667,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/690A2FE94FF94F7997517AD322A75D6B.jpg
210,CU(씨유),롯데)레쓰비카페타임아메,음료,667,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056059729.jpg
211,CU(씨유),롯데)립톤복숭아P500ml,음료,1133,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056044534.jpg
212,CU(씨유),롯데)립톤복숭아캔240ml,음료,733,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056044473.jpg
213,CU(씨유),롯데)마시는오트밀그레인,음료,1333,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062896301.jpg
214,CU(씨유),롯데)마시는오트밀단호박,음료,1333,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062896288.jpg
215,CU(씨유),롯데)마시는오트밀서리태,음료,1333,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062890361.jpg
216,CU(씨유),롯데)말랑카우소프트콘,아이스크림,1200,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062894192.jpg
217,CU(씨유),롯데)메가톤초코,아이스크림,667,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062887026.jpg
218,CU(씨유),롯데)명가찰떡아이스,아이스크림,1200,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/F0F59326BBF743E9B80DC5863CB65F6A.jpg
219,CU(씨유),롯데)모구모구피치아이스,아이스크림,800,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062890958.jpg
220,CU(씨유),롯데)목까지시원한배500ml,음료,1133,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/E40FEB37FCC54B5D8E858FCB4B17805A.jpg
221,CU(씨유),롯데)목캔디믹스베리,과자류,533,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062331772.jpg
222,CU(씨유),롯데)목캔디허브,과자류,533,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062331673.jpg
223,CU(씨유),롯데)몬스터칙촉쇼콜라,과자류,800,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/1A0611ABD0224967AD646F2CE7A092D6.jpg
224,CU(씨유),롯데)몬스터칙촉티라미수,과자류,800,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/C075A4DC4A774A1983F94190F2BC2824.jpg
225,CU(씨유),롯데)몽쉘카카오케이크6입,과자류,2000,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/3D7058F9D8AA479CAD37627840EA9C28.jpg
226,CU(씨유),롯데)몽쉘크림케이크6입,과자류,2000,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/2C8A692316864633A090252883C13F4C.jpg
227,CU(씨유),롯데)밀키스캔340ml,음료,700,1+1,http://cdn2.bgfretail.com/bgfbrand/files/product/3F65A139D31B41B0B5869B2C15C3ABB1.jpg
228,CU(씨유),롯데)밀키스핑크소다250ml,음료,733,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056101282.jpg
229,CU(씨유),롯데)백두산하늘샘P500ml,음료,567,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801056055349.jpg
230,CU(씨유),롯데)본가찰옥수수,아이스크림,1200,2+1,http://bgf-cu.xcache.kinxcdn.com/product/8801062435692.jpg
231,CU(씨유),롯데)스크류바,아이스크림,667,2+1,http://cdn2.bgfretail.com/bgfbrand/files/product/10C7DE073E174EF89CF9331335EAF631.jpg
